id,episodeNumber,title,overview,stillPath,season_id,videoUrl
1489750,300,Kanmon Strait of Friendship and Murderous Intent (2),"The rude man is found dead, hit on the head with a rock. Kogoro immediately suspects the four friends who all had motives, but when he questions them they all have alibis.",/tG9IXOW4psmclt0lqYcNcFPuOFk.jpg,42543,https://vidsrc.to/embed/tv/30983/1/300
1489751,301,Parade of Malice and Saints (1),"Agasa takes the Detective Boys to watch a parade. They run into Sato, who explains that they received a bomb threat and believe it is related to a bomb case three years ago.",/ldvwlxm4JJt0U2EnCnyPO6KRmfj.jpg,42543,https://vidsrc.to/embed/tv/30983/1/301
1489752,302,Parade of Malice and Saints (2),"After a thorough investigation, Conan realizes that the mail truck never arrived and realizes the explosion was a distraction and what the true motives for the bombers are.",/mNOlejZJmGSri9sXki5vowRc67A.jpg,42543,https://vidsrc.to/embed/tv/30983/1/302
1489753,303,The Victim Who Came Back,While walking around town the Detective Boys hear a woman in an apartment scream. They investigate the source of the screaming and find a dead old woman stuffed inside of a Sofa.,/cOdMVO91yaiP826IIyT1b7lfFTn.jpg,42543,https://vidsrc.to/embed/tv/30983/1/303
1489755,304,Trembling Metropolitan Police Headquarters and 12 Million Hostages,"Sato reminisces about the bomber case three years ago. Three years ago, a bomber sent a fax to the Tokyo Metropolitan Police containing the location of a bomb in the form of a riddle. Matsuda discovers the bombs location and realizes that the bomb contains a clue an even larger bomb and that the clue is only revealed during the last three seconds before detonation; Matsuda sacrifices his life and allowed the police to locate the second bomb.",/Aq6dLjGpPcZK1nHxrTTf2vcrCJ0.jpg,42543,https://vidsrc.to/embed/tv/30983/1/304
1490018,305,Unseen Suspect (1),Kogoro was invited to make an introduction in an episode of a popular detective TV serial.,/mOuj1M57BHB948CWvlOKAsyWZIq.jpg,42543,https://vidsrc.to/embed/tv/30983/1/305
1490019,306,Unseen Suspect (2),"During a break in the filming, the star was discovered with his throat slit, with Ruri over the body and her hands bloody. No murder weapon could be found. The immediate suspects were members of the cast, including Ruri and the Nagumo father-son.",/hUJmiZ7tUlDjTWb3OaL8UuT43UA.jpg,42543,https://vidsrc.to/embed/tv/30983/1/306
1490020,307,On the Trail of a Silent Witness (1),"Three game designers arrive at Kogoro's agency to ask for his assistance to look for their game programmer Subaru Itakara. He was last heard in a video mail which shows him in a hotel with an igo, shogi, and chess set.",/qBilBWOEkftHwvmqcAIv0lRhhzJ.jpg,42543,https://vidsrc.to/embed/tv/30983/1/307
1490021,308,On the Trail of a Silent Witness (2),"A forensic officer reveals that the body is missing a sock impression on the right ankle, this causes Conan to realize who the murderer is.",/z4j0q9NOxd2DHhNNZ7Iz6VtRsgk.jpg,42543,https://vidsrc.to/embed/tv/30983/1/308
1490022,309,Contact with the Black Organization: Negotiation,Ran tells Conan that Akai is an FBI agent causing Conan to wonder what the FBI are doing in Japan,/aHFlUeHsKP4pXRsLRvObIYpPtC8.jpg,42543,https://vidsrc.to/embed/tv/30983/1/309
1490023,310,Contact with the Black Organization: Pursuit,Conan uses his voice changing bow tie to impersonate Itakara and is able to learn of the location and time of their planned meeting.,/fwFRj2G1H2mhi9C9ozrvDr0jesF.jpg,42543,https://vidsrc.to/embed/tv/30983/1/310
1490024,311,Contact with the Black Organization: Desperation,"Once arriving at their destination point, Conan reveals that the two people are the jewelry robber. Conan reveals that they hijacked a car as evidenced by the man's inability to handle the foreign car and how coins were found in the ashtray yet the man is a smoker.",/40Xm1zQIaW0JZNCHzyPKJXVi3YE.jpg,42543,https://vidsrc.to/embed/tv/30983/1/311
1490025,312,Festival Dolls Dyed in the Setting Sun (1),"The Junior Detective Club accompanied Ayumi to an apartment where she was promised by the owners, to replace her own broken ningyō (traditional Japanese doll), a complete set of 7-tier Hinamatsuri dolls if she could correctly position the dolls.",/wfOhkxCzeJNvWuG8iWW26mPcX3k.jpg,42543,https://vidsrc.to/embed/tv/30983/1/312
1490027,313,Festival Dolls Dyed in the Setting Sun (2),The police was called into what appears to be a break-in that occurred while all occupants happened to be out.,/hs7roNYKTUExjtpmEstJJrGuotI.jpg,42543,https://vidsrc.to/embed/tv/30983/1/313
1490029,314,Broken Fence of the Observatory,"Kogoro, Ran, and Conan are on a hiking trip. When they reach the observation deck, they witness a man jump off the edge to his death. The body was found at the bottom of the hill and is identified to be Takaya Hirai. Conan investigates the scene and realizes that it was a murder made to look like a suicide.",/iT8eEU3d6JrfnAlnodhcwXPlWn9.jpg,42543,https://vidsrc.to/embed/tv/30983/1/314
1490030,315,Place Exposed to the Sun,"Jiroo Kuroki calls Kogoro to help his artist sensei, Shizusan Hayakawa's, depression due to the fact he is unable to draw anymore due to his age. During a fishing trip, Hayakawa's maid finds that he had hanged himself on bamboo.",/ni4HUGT17KO2CIVgrOsg1sqUfYE.jpg,42543,https://vidsrc.to/embed/tv/30983/1/315
1490031,316,The Tarnished Masked Hero (1),"Kogoro, Ran, and Conan attend a professional wrestling match where a wrestler challenges the legendary wrestler Wolf Face. Before the match begins, Wolf Face's challenger, Hyota Nagase is found dead in his room. A secret video camera reveals that a man wearing Wolf Face's mask murdered Hyota.",/qZXus9awbOnaABgcnxZZLEs326F.jpg,42543,https://vidsrc.to/embed/tv/30983/1/316
1490032,317,The Tarnished Masked Hero (2),"After re-watching the murder on the camera, Conan realizes how they will find the murderer.",/hsg1II80sv3EfsHMcar9lTf8fz.jpg,42543,https://vidsrc.to/embed/tv/30983/1/317
1490033,318,Cigar Case of Good Fortune (1),"Kogoro, Ran and Conan are in a rental car when it breaks down in a mountain pass in the middle of nowhere. They can't use their cellphones so they find a building and knock and ask to use a phone. It is a massage chair development lab and 3 developers have come up with new prototypes. There is obvious tension between the 3 developers and the President of the company, and things get even more tense when one of the developers stabs the President and drives away, only to crash his car and die.",/eVIfaFSA5ZdjjcuA2OQfMDE2id4.jpg,42543,https://vidsrc.to/embed/tv/30983/1/318
1490034,319,Cigar Case of Good Fortune (2),"With security cameras, Conan manages to have some more information. The analysis of the route taken by the alleged offender, allows the boy to understand the facts as they occurred. Conan finds the offender and reveals all through Kogoro.",/xwhK96eCJgZtP8CAB5ObOpRbwAX.jpg,42543,https://vidsrc.to/embed/tv/30983/1/319
1490035,320,Ninja Art: The Art of Alibi Construction,"Yuuichi Kusaka, a client of Kogoro's, is found dead in the park. Conan then sets up a meeting at Kogoro's office where the police and two suspects are gathered. After knocking Kogoro out with a tranquilizing and using his voice changing bow-tie to impersonate Kogoro, Conan reveals the culprit.",/pXMlilmFWLh556QyEVUx8GB3Qhx.jpg,42543,https://vidsrc.to/embed/tv/30983/1/320
1490036,321,The Vanished Kidnapper's Getaway Car (1),"Conan and the Detective Boys go to visit Jun, one of their friend who is hospitalized. The boy wants to go to game room and asks his friends to help him sneak out. The children accept and Conan takes the place of Jun in the hospital. A man enters the room, however, believing that Conan is Jun kidnaps Conan and asks for a ransom from Jun's family.",/fuSiv4bYNe8Z93hlrcBGbnckJ6.jpg,42543,https://vidsrc.to/embed/tv/30983/1/321
1490037,322,The Vanished Kidnapper's Getaway Car (2),"Jun and Detective Boys back to the hospital and so the police understood that Conan was abducted as a hostage instead of Jun. Conan manages to escape from the place where it is locked, go to the hospital and is questioned by the police.",/vV3Zf4aPmB6gLzJXju2w1cZh0c3.jpg,42543,https://vidsrc.to/embed/tv/30983/1/322
1490038,323,Heiji Hattori's Desperate Situation! (1),"Heiji, Kazuha and a man named Kasukawa are held hostage in an attic of someone's home. Meanwhile, Conan, Ran, and Kogoro are tired of waiting for the two and begin searching for them based on clues from the last phone call.",/vLbHAxdz3rGr1KKJuAe29zGzSlc.jpg,42543,https://vidsrc.to/embed/tv/30983/1/323
1490039,324,Heiji Hattori's Desperate Situation! (2),"While held at gunpoint, Heiji sends a modified version of the code to Kogoro and asks him to solve it. Conan manages to solve the code.",/ytndK6bJ8cmlPEgSpQY9GJldRZV.jpg,42543,https://vidsrc.to/embed/tv/30983/1/324
1490040,325,The Red Horse Among the Flames: The Incident,"Heiji is asked by Kasukawa to investigate a man who is lurking near the house of Ryoko Morozumi. An arsonist, dubbed the Red Horse after the red horse figurines he leaves behind at the fires, has been burning precincts in order.",/lAhGwOMx27BISBuOsYW4uYUHeGz.jpg,42543,https://vidsrc.to/embed/tv/30983/1/325
1490041,326,The Red Horse Among the Flames: The Investigation,Ran and Kazuha receive a red horse from Genda on the way home. Kogoro realizes that Genda plans to burn the Mouri Agency with Ran and Kazuha in it and rushes home to find out that Genda had been arrested.,/rYOS9iJEtc4havlvRrISeV5mt6s.jpg,42543,https://vidsrc.to/embed/tv/30983/1/326
1490042,327,The Red Horse Among the Flames: The Resolution,"After investigating Genda's home, they find out that there were covert listening devices in planted by Soga and Gondou and realize who the culprit is.",/foYMjDxtGXy9lL7rehorJ17BhPu.jpg,42543,https://vidsrc.to/embed/tv/30983/1/327
1490043,328,Mystery of the Birthday Wine,"Kogoro, Ran, and Conan are invited by Ran's friend to attend their small birthday party. There, a woman is poisoned from drinking wine, but her wine was given after someone else took a drink already. Conan figures out the trick and proves the culprit to be the murderer.",/5enDPVO3OkvmZZFFEc5CWoWPvlo.jpg,42543,https://vidsrc.to/embed/tv/30983/1/328
1490045,329,Friendship Can't Be Bought with Money (1),"Ayumi decides that on the Detective Boys camping trip, she will attempt to address Ai Haibara by her first name and to call her ""Ai-chan"". During the camping trip, they run into four college students who offer them a ride in their campervan to the top mountain to watch fireworks. While driving down the mountain, one of the four college students, Yasumi Shirafuji, is found on the road dead.",/gox9KFdkhjviIzVsOfAY1S25D2h.jpg,42543,https://vidsrc.to/embed/tv/30983/1/329
1490046,330,Friendship Can't Be Bought with Money (2),"After a thorough investigation, Conan finds out how the body was placed on the road and who the murderer is.",/gG0g8mpEVuzIgf9u2mMcIYqGnFu.jpg,42543,https://vidsrc.to/embed/tv/30983/1/330
1490047,331,The Suspicious Spicy Curry (1),"Kogoro, Ran, Sonoko, and a sick Conan meet tennis instructor Hiroto Akashi while on a trip to play tennis. It starts to rain heavily and their van is washed away, forcing the group to take shelter at Hiroto’s house nearby. Hiroto introduces his adoptive father, Iwao, to everyone and has made spicy curry for dinner. When Ran goes to get Iwao’s plate, she hears a muffle sound and goes back to the living room. She goes back a second time, at Hiroto’s request, but finds Iwao hanging in his room, bleeding from his mouth.",/HwTNM2wU86kVYWJW8eEI02Fywl.jpg,42543,https://vidsrc.to/embed/tv/30983/1/331
1490048,332,The Suspicious Spicy Curry (2),Conan discovers the truth in Iwao Akashi’s death but loses his voice in the process.,/nwj3mmakeypr1Dfrkzed3lJN9r.jpg,42543,https://vidsrc.to/embed/tv/30983/1/332
1490049,333,Alike Princesses (1),Kogoro is hired by a rich man named Mikio Fujieda to find out who wants to kill him and had been promised ¥10 million after solving the case.,/aANWJBE7WN4Dc7s3ZKC4PUIldGT.jpg,42543,https://vidsrc.to/embed/tv/30983/1/333
1490051,334,Alike Princesses (2),Conan investigates and realizes who the murderer is after receiving a hint from his father.,/9uH93Z4IURArhlpTHFxPpGpwWWt.jpg,42543,https://vidsrc.to/embed/tv/30983/1/334
1490052,335,Secret of the Touto Film Making Centre (1),"Yukiko brings Conan, Ai and the detective boys to watch a Kamen Yaiba movie preview. Once there, they find out the movie has been delayed to later that night. Yukiko having to leave to catch her flight to America, leaves the kids in the care of Akira Hojima, one of the four employees of the Kamen Yaiba film. Before leaving, Yukiko tells Conan to be careful of the black car that has been following them. Akira takes the kids to his apartments near the studio and invites his fellow employees to a game of Mahjong. While everyone is asleep, they are awakened by a scream and find the salesman Furumura Norihiro murdered with a knife.",/15n8u0IMusvdNdieZZvStOTptcR.jpg,42543,https://vidsrc.to/embed/tv/30983/1/335
1490053,336,Secret of the Touto Film Making Centre (2),Conan calls Agasa over to reveal Akira as the murderer and to reveal Furumura's missing third shirt button had an important role in the murder.,/8pySYzufZZjSPQOPhs5eRtVJE49.jpg,42543,https://vidsrc.to/embed/tv/30983/1/336
1490054,337,Hidden Facts of the Accidental Fall,"Kogoro and Conan are on their way home when they witness a struggle between two men over a backpack. Later, one of the men fell off the building and died.",/85Ka1jUN8YBEJ6t62unq8CQklEA.jpg,42543,https://vidsrc.to/embed/tv/30983/1/337
1490055,338,Four Porsches (1),"Conan and Agasa decided to bring a very sick Ai to the clinic, but the clinic happened to be filled and they had to wait at least 2 hours before their turn. They then decided to first have lunch at a nearby shopping mall. At the car park of the shopping mall, they spot four porsches, with a drunk man sleeping in one of them. Later, Conan and Agasa meet Ran, Sonoko and Jodie at a restaurant while Ai rested in Agasa's car. Conan noticed Jodie's suspicions when she heard Ran mention Ai. He was then interviewed by a TV crew and decided to return to the car and bring Ai away as he knew he could have been spotted by people from the Organization through television. However, when he returned to the car park, the man in the Porsche was found dead, and Conan has to solve the case.",/c9G82sCbfaS731SIHKoaqEleYYW.jpg,42543,https://vidsrc.to/embed/tv/30983/1/338
