mediaContentId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage,cast,director
1979,10225,Jason Lives - Friday the 13th Part VI,Jason Lives - Friday the 13th Part VI,"Tommy Jarvis, tormented by the fear that maybe Jason isn't really dead, unwittingly resurrects the mass murderer for another bloody rampage.",1986-08-01,/6vdUpHvkspQonXBdWcLWW5ciEPJ.jpg,/93tvkTtV6tQQiYhxhij9tuODNOq.jpg,6.26,1343,3.8303,MOVIE,en,"Thom Mathews, Jennifer Cooke, David Kagen, Renée Jones, Kerry Noonan",Tom McLoughlin
1980,10281,Friday the 13th Part VII - The New Blood,Friday the 13th Part VII - The New Blood,"Tina Shepard, a telekinetic teenage girl, accidentally unchains Jason from his watery grave, allowing him to go on another killing spree in the area.",1988-05-13,/rUzk9Qnyz2FZGxHMBrq6DYIQZkO.jpg,/roHX6N0VkySKBlramHUw1zdMQHB.jpg,5.484,1204,3.9272,MOVIE,en,"Lar Park Lincoln, Kane Hodder, Terry Kiser, Kevin Spirtas, Susan Jennifer Sullivan",John Carl Buechler
1981,10283,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,"Jason ships out aboard a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned.",1989-07-28,/6ezOsZ9UzqGnbDokaatxdOWP6e9.jpg,/6U5sEPgkf3nnQC51kUUKcKzNSyR.jpg,4.9,1203,3.7256,MOVIE,en,"Jensen Daggett, Sharlene Martin, Scott Reeves, Tiffany Paulsen, Alex Diakun",Rob Hedden
1982,948,Halloween,Halloween,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",1978-10-24,/wijlZ3HaYMvlDTPqJoTCWKFkCPU.jpg,/sHI9xlFRWCJ38AIIfOqnGjuEvXz.jpg,7.6,6147,10.3758,MOVIE,en,"Donald Pleasence, Jamie Lee Curtis, Nancy Kyes, P. J. Soles, Charles Cyphers",John Carpenter
1983,11281,Halloween II,Halloween II,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",1981-10-30,/3nX5HHGgOKaVMxXwMLT9DHO1Ne6.jpg,/LKPqhxZa1t9om2TxyXKtdakg9A.jpg,6.6,2230,3.4932,MOVIE,en,"Jamie Lee Curtis, Donald Pleasence, Charles Cyphers, Jeffrey Kramer, Lance Guest",Rick Rosenthal
1984,10676,Halloween III: Season of the Witch,Halloween III: Season of the Witch,"After a terrified toy salesman is mysteriously attacked and brought to the hospital, clutching the year's most popular Halloween mask, Dr. Daniel Challis sets out to investigate the strange events and finds himself thrust into a nightmarish conspiracy.",1982-10-22,/WABfdeaThFYXCySGIOvRNv2sSW.jpg,/eyOKqtgNeEEIp7zYMHnpISpsaS3.jpg,5.252,1529,2.6344,MOVIE,en,"Tom Atkins, Stacey Nelkin, Dan O'Herlihy, Michael Currie, Ralph Strait",Tommy Lee Wallace
1985,11357,Halloween 4: The Return of Michael Myers,Halloween 4: The Return of Michael Myers,"Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece.",1988-10-21,/eFSOkXF9n9hsfGv45MDsPixiOyx.jpg,/zE4I9YvrrMUfwDZ3zLiN10eRZxG.jpg,6.177,2046,3.7018,MOVIE,en,"Donald Pleasence, Ellie Cornell, Danielle Harris, George P. Wilbur, Michael Pataki",Dwight H. Little
1986,11361,Halloween 5: The Revenge of Michael Myers,Halloween 5: The Revenge of Michael Myers,"After lying in a coma for a year, Michael Myers awakens and stalks his way back to his small hometown in Illinois, intent on killing his niece, Jamie, who has been confined to a mental institution since his last attempt to slay her.",1989-10-12,/rYvP6yMXCIVHnkVtwGaAXFmpzkB.jpg,/AbxX6yknCzrS2Uu67IN4HVbqKez.jpg,5.3,1323,3.8575,MOVIE,en,"Donald Pleasence, Danielle Harris, Ellie Cornell, Wendy Foxworth, Beau Starr",Dominique Othenin-Girard
1987,36599,Prom Night,Prom Night,"At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years prior.",1980-07-18,/r2Ew7wUP96PsePEZseK6JqcPWY9.jpg,/sv4QooO9pBFsn95mA7ExXA2BBBS.jpg,5.7,494,1.8863,MOVIE,en,"Leslie Nielsen, Jamie Lee Curtis, Casey Stevens, Anne-Marie Martin, Antoinette Bower",Paul Lynch
1990,41769,Prom Night IV: Deliver Us from Evil,Prom Night IV: Deliver Us from Evil,"Thirty years after slashing a Hamilton High couple on Prom Night 1957, psychotic priest Father Jonas gets loose from the chapel basement where the other church fathers had been secretly keeping him locked up and drugged.",1992-02-14,/tjq1iWClSBCfi3SjpVJblOU6q4F.jpg,/6SM3LbbLtAZFrQ8iXvtAFXElJji.jpg,4.771,83,0.485,MOVIE,en,"Nicole De Boer, J. H. Wyman, Joy Tanner, Alle Ghadban, Kenneth McGregor",Clay Borris
1991,10585,Child's Play,Child's Play,"After being shot in a toy store, a serial killer transfers his soul into a Good Guy doll. A mother then gifts it to her 6-year old son Andy, which unleashes terror upon the city.",1988-11-09,/wvpgvcWNkF2HLuTEMIM7K83MvZ.jpg,/edghRD7vw1XgWEpMLpGt1VSGB5w.jpg,6.745,3312,6.9005,MOVIE,en,"Catherine Hicks, Chris Sarandon, Alex Vincent, Brad Dourif, Dinah Manoff",Tom Holland
1992,11186,Child's Play 2,Child's Play 2,"Chucky is reconstructed by a toy factory to dispel the negative publicity surrounding the doll, and tracks young Andy Barclay to a foster home where the chase begins again.",1990-11-09,/2tPQbPQeHEYAGoXFSW61IWNmoce.jpg,/fNkt4S5iXgBD4ea5bP9MZRHO8su.jpg,6.359,2005,5.1776,MOVIE,en,"Alex Vincent, Brad Dourif, Christine Elise, Jenny Agutter, Gerrit Graham",John Lafia
1993,11187,Child's Play 3,Child's Play 3,"Eight years after seemingly destroying the killer doll, teen Andy Barclay is placed in a military school, and the spirit of Chucky returns to renew his quest and seek vengeance after being recreated from a mass of melted plastic.",1991-08-30,/6toMk9OCuDYEEf733Bzlq3yiw3z.jpg,/qjhiDZoyowqfQMSZIiTX5FJBxtU.jpg,5.9,1730,4.3566,MOVIE,en,"Justin Whalin, Brad Dourif, Perrey Reeves, Jeremy Sylvers, Travis Fine",Jack Bender
1994,609,Poltergeist,Poltergeist,"The Freelings' suburban home becomes the center of paranormal activity that opens a portal to the 'other side'. With help, they must cross over to get their daughter back.",1982-06-04,/m5AKo8iZAYulI87Uzxkn87vRY07.jpg,/bvkPno6U02lLyvPWCnmibq4eIaN.jpg,7.156,3307,4.9567,MOVIE,en,"JoBeth Williams, Craig T. Nelson, Beatrice Straight, Dominique Dunne, Heather O'Rourke",Tobe Hooper
1995,11133,Poltergeist II: The Other Side,Poltergeist II: The Other Side,"The Freeling family move in with Diane's mother in an effort to escape the trauma and aftermath of Carol Anne's abduction by the Beast. But the Beast is not to be put off so easily and appears in a ghostly apparition as the Reverend Kane, a religious zealot responsible for the deaths of his many followers. His goal is simple - he wants the angelic Carol Anne.",1986-05-23,/tVQPv69XWIgzF5n1MRrTuhPyNr5.jpg,/qTR9c6R2p4sgax4D2npccHrv4Ze.jpg,6.0,753,2.3919,MOVIE,en,"Craig T. Nelson, JoBeth Williams, Heather O'Rourke, Oliver Robins, Zelda Rubinstein",Brian Gibson
1996,10306,Poltergeist III,Poltergeist III,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?",1988-06-10,/pLewUibOJLGISvMqB94mAMdjz2q.jpg,/exQwGehuaGAjqVwSoVfAA8sybna.jpg,5.2,545,1.6288,MOVIE,en,"Tom Skerritt, Nancy Allen, Heather O'Rourke, Lara Flynn Boyle, Kipley Wentz",Gary Sherman
1997,9552,The Exorcist,The Exorcist,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",1973-12-26,/5x0CeVHJI8tcDx8tUUwYHQSNILq.jpg,/xcjJ5khg2yzOa282mza39Lbrm7j.jpg,7.742,8591,10.1192,MOVIE,en,"Ellen Burstyn, Linda Blair, Jason Miller, Max von Sydow, Lee J. Cobb",William Friedkin
1998,11586,Exorcist II: The Heretic,Exorcist II: The Heretic,"Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a research specialist free her from its grasp?",1977-06-17,/g9i3LTMYLRHvCYSKimZEfd1Vqy7.jpg,/wyRJPq5lUy7V5ETiiwihff9wl3G.jpg,4.542,783,4.744,MOVIE,en,"Richard Burton, Linda Blair, Louise Fletcher, Max von Sydow, Kitty Winn",John Boorman
1999,11587,The Exorcist III,The Exorcist III,"On the fifteenth anniversary of the exorcism that claimed Father Damien Karras' life, Police Lieutenant Kinderman's world is once again shattered when a boy is found decapitated and savagely crucified.",1990-08-17,/rhSftgj3vwpIDSP8v67N8KEubmz.jpg,/2JnyyxTibd5ZdMKMePY7zSyedmi.jpg,6.271,849,3.9383,MOVIE,en,"George C. Scott, Ed Flanders, Brad Dourif, Jason Miller, Nicol Williamson",William Peter Blatty
2000,941,Lethal Weapon,Lethal Weapon,A veteran cop and an unstable detective become partners who must put their differences aside in order to bring down a heroin-smuggling ring run by ex-Special Forces.,1987-03-06,/6gt44oqb4nE8vflPElffeGwsHVl.jpg,/xQpCA4QIEKcfsLf7CSeSM0tHCY7.jpg,7.3,5014,7.2,MOVIE,en,"Mel Gibson, Danny Glover, Gary Busey, Mitchell Ryan, Tom Atkins",Richard Donner
2001,942,Lethal Weapon 2,Lethal Weapon 2,Riggs and Murtaugh are on the trail of South African diplomats using their immunity to engage in criminal activities.,1989-07-07,/ZsUGxTnZ4TzTrHSAfUPJcliL1K.jpg,/zjRkl5PZvFujbRndrNbf4ZKbeNC.jpg,7.035,3721,5.0976,MOVIE,en,"Mel Gibson, Danny Glover, Joe Pesci, Joss Ackland, Derrick O'Connor",Richard Donner
2002,943,Lethal Weapon 3,Lethal Weapon 3,Riggs and Murtaugh pursue a former officer who uses his knowledge of police procedure and policies to steal and sell confiscated guns and ammunition to local street gangs.,1992-05-15,/smzJxEnusgqv3bvHIWwf4cuwPcr.jpg,/kmt9XmhmX36sJduuDVFlTgEWh9U.jpg,6.715,3215,4.2955,MOVIE,en,"Mel Gibson, Danny Glover, Joe Pesci, Rene Russo, Stuart Wilson",Richard Donner
2003,927,Gremlins,Gremlins,"After receiving an exotic small animal as a Christmas gift, a young man inadvertently breaks three important rules concerning his new pet, which unleashes a horde of malevolently mischievous creatures on a small town.",1984-06-08,/6m0F7fsXjQvUbCZrPWcJNrjvIui.jpg,/5UX6M0aEphiW6Xmy5rpYX75glbo.jpg,7.142,6951,6.7723,MOVIE,en,"Zach Galligan, Phoebe Cates, Hoyt Axton, Frances Lee McCain, Corey Feldman",Joe Dante
2004,928,Gremlins 2: The New Batch,Gremlins 2: The New Batch,"Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!",1990-06-15,/35F5yD7MljvBE2AC0NHAVCoPGEi.jpg,/iR3tV8NXFls4UKzPA60D4zrI7Jh.jpg,6.526,2878,3.9191,MOVIE,en,"Zach Galligan, Phoebe Cates, John Glover, Robert Prosky, Robert Picardo",Joe Dante
2005,9340,The Goonies,The Goonies,"Young teen Mikey Walsh and his friends set off on a quest to find Pirate One-Eyed Willie's treasure in hopes of saving their homes from demolition. However, on their quest to find the treasure, they run into a family of recently escaped criminals, determined to capture the kids and reach the treasure first.",1985-06-07,/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,/5qsyqA7FeYRymBmNbPBqBgqWPO4.jpg,7.516,6205,14.1049,MOVIE,en,"Sean Astin, Josh Brolin, Jeff Cohen, Corey Feldman, Kerri Green",Richard Donner
2006,9342,The Mask of Zorro,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",1998-07-16,/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg,/wn0e4o0FYd2cBouOviUeTOWzL89.jpg,6.582,4313,5.5377,MOVIE,en,"Antonio Banderas, Anthony Hopkins, Catherine Zeta-Jones, Stuart Wilson, Matt Letscher",Martin Campbell
2007,38509,Polish Wedding,Polish Wedding,"The film centers on a big Polish family. Jadzia is the mother and the ruler of the Pzoniak family (she has five children). Though she's happily married to Bolek, she is also having a long-time affair with Roman. Her young daughter Hala is having an affair with neighbour cop Russell and becomes pregnant by him. Russell is pressed hard to marry Hala.",1998-01-16,/36De1BxBBzXyJ1eYVQlIoTUIwQm.jpg,/jw3090ZOcyegQCeHWdFkDsPIaRh.jpg,5.071,45,0.8951,MOVIE,en,"Claire Danes, Lena Olin, Gabriel Byrne, Mili Avital, Daniel Lapaine",Theresa Connelly
2008,60033,"This World, Then the Fireworks","This World, Then the Fireworks","In 1950s, two incestuous lovers, a depraved suave journalist and his equally depraved prostitute sister, plan to get rich through seduction and murder.",1997-07-11,/vXO9T4rbJFVRF6BbABHe7VKJdj9.jpg,/yQQkeVg8AyXHF4FObrdHD2KntVG.jpg,5.226,31,0.8428,MOVIE,en,"Billy Zane, Gina Gershon, Sheryl Lee, Philip Locke, Elis Imboden",Michael Oblowitz
2009,12101,Soylent Green,Soylent Green,"In the year 2022, overcrowding, pollution,  and resource depletion have reduced society’s leaders to finding food for the teeming masses. The answer is Soylent Green.",1973-04-18,/5nbkShkOEXUoKVhaX0XG41wyBkq.jpg,/ga4JUb1dGnpesuztsGeMGMjj0fz.jpg,6.921,1406,3.9095,MOVIE,en,"Charlton Heston, Leigh Taylor-Young, Chuck Connors, Joseph Cotten, Brock Peters",Richard Fleischer
2010,19,Metropolis,Metropolis,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",1927-01-10,/kr9wXRN23zLuWJIelahas1mtnYj.jpg,/eeMoFKxjjiCi6iep2GEZtSAMYIr.jpg,8.09,3081,4.4693,MOVIE,de,"Gustav Fröhlich, Brigitte Helm, Alfred Abel, Rudolf Klein-Rogge, Theodor Loos",Fritz Lang
2011,165,Back to the Future Part II,Back to the Future Part II,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",1989-11-22,/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,/w6tPctxWAsHoQXeKxxNOT6lYKpx.jpg,7.779,13864,7.2838,MOVIE,en,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson, Elisabeth Shue",Robert Zemeckis
2012,196,Back to the Future Part III,Back to the Future Part III,"The final installment finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",1990-05-25,/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,/AtF7TESJEMmImBRUj9Z7HmW2ZH0.jpg,7.491,11469,5.5704,MOVIE,en,"Michael J. Fox, Christopher Lloyd, Mary Steenburgen, Thomas F. Wilson, Lea Thompson",Robert Zemeckis
2013,551,The Poseidon Adventure,The Poseidon Adventure,"When their ocean liner capsizes, a group of passengers struggle to survive and escape.",1972-12-01,/6RGiA5BfhelU9zoD0b1GAG4GWWf.jpg,/ejLsnT6KmMpvtoPHMp40m54hRDd.jpg,7.137,998,3.3059,MOVIE,en,"Gene Hackman, Ernest Borgnine, Stella Stevens, Shelley Winters, Jack Albertson",Ronald Neame
2014,16084,Freaky Friday,Freaky Friday,"School girl Annabel is hassled by her mother, and Mrs. Andrews is annoyed with her daughter, Annabel. They both think that the other has an easy life. On a normal Friday morning, both complain about each other and wish they could have the easy life of their daughter/mother for just one day and their wishes come true as a bit of magic puts Annabel in Mrs. Andrews' body and vice versa. They both have a Freaky Friday.",1976-12-17,/ensFUbvS08uvG0xJze1MqhhjQJ1.jpg,/wsapbputwZHPNUy3fLnEjmc7QZw.jpg,6.101,307,1.5392,MOVIE,en,"Jodie Foster, Barbara Harris, John Astin, Patsy Kelly, Dick Van Patten",Gary Nelson
2015,17984,The Absent-Minded Professor,The Absent-Minded Professor,"Bumbling professor Ned Brainard accidentally invents flying rubber, or ""Flubber"", an incredible material that gains energy every time it strikes a hard surface. It allows for the invention of shoes that can allow jumps of amazing heights and enables a modified Model-T to fly. Unfortunately, no one is interested in the material except for Alonzo Hawk, a corrupt businessman who wants to steal the material for himself.",1961-01-20,/gCnuDDqoyaBdeeItQ4BjKtYpzF6.jpg,/lVceRZ2dc1XJQQBfLuwzhUWPhz1.jpg,6.538,197,1.6407,MOVIE,en,"Fred MacMurray, Nancy Olson, Keenan Wynn, Tommy Kirk, Leon Ames",Robert Stevenson
2016,22328,The Apple Dumpling Gang Rides Again,The Apple Dumpling Gang Rides Again,"Amos and Theodore, the two bumbling outlaw wannabes from The Apple Dumpling Gang, are back and trying to make it on their own. This time, the crazy duo gets involved in an army supply theft case -- and, of course, gets in lots of comic trouble along the way!",1979-06-27,/oPGACB1ZfPM9bKlQva2TFpCkWSD.jpg,/4U5jyrK8UmbgPGZXBOSxvfqi3eG.jpg,6.486,74,0.8164,MOVIE,en,"Tim Conway, Don Knotts, Tim Matheson, Kenneth Mars, Elyssa Davalos",Vincent McEveety
2017,32611,Babes in Toyland,Babes in Toyland,"All roads lead to magical, merry Toyland as Mary Contrary and Tom Piper prepare for their wedding! But villainous Barnaby wants Mary for himself, so he kidnaps Tom, setting off a series of comic chases, searches, and double-crosses! The ""March Of The Wooden Soldiers"" helps put Barnaby in his place, and ensures a ""happily ever after"" for Tom and Mary!",1961-12-14,/pPNVXVQTCgdUiIiyxxYlTTqkgiZ.jpg,/by47BadpbtQYdPyOLmvbnoSxmYR.jpg,5.856,104,1.0982,MOVIE,en,"Ray Bolger, Tommy Sands, Annette Funicello, Ed Wynn, Tommy Kirk","Jack Donohue, Austen Jewell"
